DepSM	T090C	Sal00	Sigma-t00	FlSP	WetStar	SeaTurbMtr	SvCM	Sbeox0PS	Sbeox0ML/L	TimeJ
0.432	3.5005	26.3791	20.9749	3.7851e-01	0.5303	1.220	1453.41	83.024	6.4549	9.471963
0.419	3.4991	26.3815	20.9769	3.9072e-01	0.5315	1.267	1453.41	83.055	6.4574	9.471963
0.408	3.5009	26.3810	20.9764	3.9072e-01	0.5327	1.322	1453.41	83.085	6.4595	9.471964
0.408	3.5030	26.3794	20.9749	4.0293e-01	0.5351	1.484	1453.42	83.050	6.4565	9.471964
0.408	3.5104	26.3755	20.9713	3.9072e-01	0.5351	1.762	1453.45	83.077	6.4576	9.471965
0.384	3.5290	26.3630	20.9600	4.0293e-01	0.5376	1.725	1453.51	83.102	6.4571	9.471965
0.408	3.5474	26.3470	20.9459	4.0293e-01	0.5388	1.520	1453.57	83.071	6.4524	9.471966
0.384	3.5640	26.3354	20.9354	3.9072e-01	0.5376	1.271	1453.63	83.094	6.4520	9.471966
0.384	3.5865	26.3175	20.9195	3.9072e-01	0.5400	1.066	1453.70	83.060	6.4466	9.471967
0.384	3.6031	26.3028	20.9066	3.6630e-01	0.5425	0.945	1453.75	83.080	6.4461	9.471967
0.384	3.6173	26.2915	20.8965	3.5409e-01	0.5449	0.963	1453.80	83.036	6.4409	9.471968
0.372	3.6275	26.2841	20.8898	3.5409e-01	0.5486	0.967	1453.84	83.055	6.4411	9.471968
0.384	3.6312	26.2819	20.8878	3.5409e-01	0.5498	0.938	1453.85	83.073	6.4420	9.471969
0.372	3.6350	26.2833	20.8887	3.5409e-01	0.5510	0.879	1453.87	83.098	6.4433	9.471969
0.371	3.6359	26.2842	20.8893	3.6630e-01	0.5522	0.853	1453.87	83.122	6.4450	9.471970
0.372	3.6338	26.2867	20.8914	3.7851e-01	0.5522	0.824	1453.87	83.081	6.4420	9.471970
0.372	3.6376	26.2914	20.8949	4.0293e-01	0.5522	0.799	1453.89	83.101	6.4427	9.471970
0.372	3.6421	26.2888	20.8925	4.1514e-01	0.5535	0.813	1453.90	83.055	6.4385	9.471971
0.372	3.6441	26.2867	20.8907	4.0293e-01	0.5510	0.799	1453.91	83.071	6.4395	9.471971
0.371	3.6470	26.2899	20.8929	4.0293e-01	0.5498	0.729	1453.93	83.084	6.4400	9.471972
0.361	3.6470	26.2867	20.8904	3.9072e-01	0.5461	0.762	1453.92	83.041	6.4368	9.471972
